rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_25/c1_1,c4,v9,beyond_occ,vis,12,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,107.12,114.75,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.782,,0.349,,4.2
2026_08_25/c1_1,c4,v9,beyond_occ,vis,13,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,14,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,121.13,127.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.0,,0.311,,4.19
2026_08_25/c1_1,c4,v9,beyond_occ,vis,15,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_2,c4,v9,,vis,1,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.49,23.05,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.098,,0.95,,4.23
2026_08_25/c1_2,c4,v9,,vis,2,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,24.21,29.81,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.12,,0.5,,4.27
2026_08_25/c1_2,c4,v9,,vis,3,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,30.97,36.6,1,1,1,1,correct,球R,5.47,-0.92,3.14,0.527,0.434,0.456,0.925,6.39,correct_only,1,0,0,0,,correct,correct,correct,0.434,,0.527,,4.29
2026_08_25/c1_2,c4,v9,,vis,4,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,37.76,43.41,1,1,1,0,correct,球M,5.57,-1.04,3.22,0.427,0.517,0.646,0.89,6.61,correct_only,1,0,0,0,,none,correct,correct,0.517,,0.427,,4.25
2026_08_25/c1_2,c4,v9,,vis,5,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,44.57,50.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.989,,0.321,,4.25
2026_08_25/c1_2,c4,v9,,vis,6,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,51.29,56.89,1,1,1,0,correct,球L,5.35,-1.04,3.05,0.465,0.933,0.362,0.817,6.39,correct_only,1,0,0,0,,none,correct,correct,0.933,,0.465,,4.24
2026_08_25/c1_2,c4,v9,,vis,7,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,58.05,63.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.712,,0.352,,4.26
2026_08_25/c1_2,c4,v9,,vis,8,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.56,79.14,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.142,,0.693,,4.26
2026_08_25/c1_2,c4,v9,,vis,9,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.3,85.88,1,1,1,0,correct,球L,5.26,-1.24,2.98,0.474,0.219,0.954,0.958,6.5,correct_only,1,0,0,0,,none,correct,correct,0.219,,0.474,,4.26
2026_08_25/c1_2,c4,v9,,vis,10,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,87.04,92.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.157,,0.512,,4.27
2026_08_25/c1_2,c4,v9,,vis,11,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.86,99.7,1,1,1,0,correct,球L,6.01,0.54,3.47,0.435,1.009,0.619,0.789,5.47,correct_only,1,0,0,0,,none,correct,correct,1.009,,0.435,,4.22
2026_08_25/c1_2,c4,v9,,vis,12,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,100.86,106.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.905,,0.335,,4.25
2026_08_25/c1_2,c4,v9,,vis,13,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,107.82,113.64,1,1,1,0,correct,球R,5.22,-1.23,2.7,0.487,0.452,0.633,0.916,6.45,correct_only,1,0,0,0,,none,correct,correct,0.452,,0.487,,4.26
2026_08_25/c1_2,c4,v9,,vis,14,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,114.8,120.64,2,2,2,0,correct,球M,1.9,0.76,-0.64,0.4,0.635,0.66,0.855,1.14,correct_only,1,0,0,0,,none,correct,correct,0.734,,0.4,,4.26
2026_08_25/c1_2,c4,v9,,vis,15,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,121.8,127.64,2,2,1,1,correct,球R,4.41,3.98,1.87,0.527,0.246,0.443,0.958,0.43,correct_only,1,0,0,0,,correct,correct,correct,0.777,,0.527,,4.26
2026_08_25/c1_3,c4,v9,,vis,1,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,14.34,24.1,9,9,5,5,correct,球L,1.5,0.5,1.0,0.624,0.713,0.342,0.864,1.0,correct_only,1,0,0,0,,correct,correct,correct,0.713,,0.941,,3.72
2026_08_25/c1_3,c4,v9,,vis,2,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,3,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,4,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,23.56,37.75,6,6,4,1,correct,球M,1.5,0.5,1.0,0.539,0.398,0.379,0.919,1.0,correct_only,1,0,0,0,,correct,correct,correct,1.22,,0.539,,3.74
2026_08_25/c1_3,c4,v9,,vis,5,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,23.56,37.75,6,6,4,1,correct,球M,1.5,0.5,1.0,0.539,0.398,0.379,0.919,1.0,correct_only,1,0,0,0,,correct,correct,correct,1.22,,0.539,,3.74
2026_08_25/c1_3,c4,v9,,vis,6,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,37.12,42.82,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.083,,0.381,,3.73
2026_08_25/c1_3,c4,v9,,vis,7,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,8,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,9,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,10,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,42.07,49.13,1,1,1,1,correct,球M,6.75,0.5,6.25,0.538,0.42,0.379,0.914,6.25,correct_only,1,0,0,0,,correct,correct,correct,0.42,,0.538,,3.73
2026_08_25/c1_3,c4,v9,,vis,11,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,50.78,57.93,1,1,1,1,correct,球L,6.85,0.5,6.35,0.513,1.077,0.485,0.751,6.35,correct_only,1,0,0,0,,correct,correct,correct,1.077,,0.513,,3.71
2026_08_25/c1_3,c4,v9,,vis,12,球M,ball(3cm),0.77,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,vis,13,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.37,63.87,1,1,1,0,correct,球R,6.2,0.5,5.7,0.465,1.074,0.618,0.726,5.7,correct_only,1,0,0,0,,none,correct,correct,1.074,,0.465,,3.73
2026_08_25/c1_3,c4,v9,,vis,14,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,107.32,114.07,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.294,,0.208,,3.72
2026_08_25/c1_3,c4,v9,,vis,15,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.1,125.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.196,,0.332,,3.72
2026_08_25/u3,u3,v9,walking,vis,1,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,17.8,23.36,4,4,3,3,correct,球L,2.0,0.35,-0.26,0.695,0.214,0.075,0.937,1.65,correct_only,1,0,0,0,,correct,correct,correct,0.317,,0.872,,2.8
2026_08_25/u3,u3,v9,walking,vis,2,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,24.52,30.12,4,4,3,3,wrong,球L,1.81,1.26,-0.49,0.808,0.749,0.043,0.809,0.55,mixed,1,1,1,0,球L,wrong,wrong,correct,0.304,0.749,0.815,0.808,2.82
2026_08_25/u3,u3,v9,walking,vis,3,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,31.28,36.91,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.048,0.118,0.398,0.601,2.27
2026_08_25/u3,u3,v9,walking,vis,4,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,38.07,43.72,6,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.167,,0.852,,2.82
2026_08_25/u3,u3,v9,walking,vis,5,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,44.88,50.44,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.266,,0.568,,2.54
2026_08_25/u3,u3,v9,walking,vis,6,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,51.6,57.2,3,3,1,1,correct,球L,4.61,3.66,2.31,0.557,0.258,0.267,0.905,0.95,correct_only,1,0,0,0,,correct,correct,correct,0.258,,0.914,,2.86
2026_08_25/u3,u3,v9,walking,vis,7,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,58.36,63.96,7,7,6,2,correct,球M,0.55,0.25,-1.75,0.456,1.133,0.177,0.594,0.3,mixed,1,1,1,1,球L,wrong,correct,correct,1.133,0.501,0.828,0.545,2.63
2026_08_25/u3,u3,v9,walking,vis,8,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,72.22,77.8,7,7,3,2,correct,球R,2.04,1.49,-0.24,0.767,0.292,0.092,0.885,0.55,correct_only,1,0,0,0,,correct,wrong,correct,0.507,0.094,0.767,0.669,2.49
2026_08_25/u3,u3,v9,walking,vis,9,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,78.96,84.54,7,7,4,4,wrong,球M,1.15,0.9,-1.13,0.669,0.467,0.107,0.844,0.25,mixed,1,1,1,0,球M,wrong,wrong,correct,0.847,0.467,0.821,0.669,2.71
2026_08_25/u3,u3,v9,walking,vis,10,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,85.7,91.35,4,4,2,2,correct,球R,2.27,1.67,-0.08,0.734,0.495,0.075,0.844,0.6,correct_only,1,0,0,0,,correct,correct,correct,0.495,0.001,0.734,1.0,2.6
2026_08_25/u3,u3,v9,walking,vis,11,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,92.51,98.36,4,4,3,3,correct,球L,0.96,0.47,-1.59,0.889,0.496,0.046,0.778,0.49,correct_only,1,0,0,0,,correct,correct,correct,0.625,,0.92,,2.48
2026_08_25/u3,u3,v9,walking,vis,12,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,99.52,105.31,4,4,3,2,correct,球M,3.54,2.73,1.05,0.424,0.712,0.228,0.626,0.81,correct_only,1,0,0,0,,correct,correct,correct,0.712,,0.875,,2.46
2026_08_25/u3,u3,v9,walking,vis,13,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,miss,1,106.47,112.29,4,4,3,2,correct,球R,0.98,0.71,-1.54,0.745,0.595,0.096,0.76,0.27,mixed,1,1,0,1,球M,correct,correct,wrong,0.595,0.764,0.745,0.778,2.71
2026_08_25/u3,u3,v9,walking,vis,14,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,113.45,119.32,3,3,1,1,correct,球L,5.62,4.16,3.05,0.696,0.395,0.106,0.883,1.46,correct_only,1,0,0,0,,correct,correct,correct,0.395,,0.696,,3.1
2026_08_25/u3,u3,v9,walking,vis,15,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,120.48,126.33,7,7,7,7,correct,球M,1.15,0.61,-1.4,0.599,0.953,0.116,0.645,0.54,correct_only,1,0,0,0,,correct,correct,correct,0.981,,0.926,,1.97
