rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,v1,116.39,116.71,0.32,1.557,球M,321,0.995,,,,0.005,0.841,,,1,1,,,,2,"[{""name"": ""球M"", ""share"": 0.995, ""labels"": [321]}, {""name"": ""石榴"", ""share"": 0.005, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,v1,117.61,123.36,5.75,1.473,球R,322,1.0,,,,0.0,0.686,,,1,1,12,球R,1,2,"[{""name"": ""球R"", ""share"": 1.0, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.0, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,v1,8.06,8.71,0.65,2.539,floor,0,1.0,,,,0.0,0.064,,,0,0,,,,1,"[{""name"": ""floor"", ""share"": 1.0, ""labels"": [0]}]"
2026_08_16/001,e2,v7,stress,v1,8.88,9.2,0.32,2.76,floor,0,1.0,,,,0.0,0.061,,,0,0,,,,1,"[{""name"": ""floor"", ""share"": 1.0, ""labels"": [0]}]"
2026_08_16/001,e2,v7,stress,v1,9.25,9.69,0.43,3.059,floor,0,1.0,,,,0.0,0.089,,,0,0,,,,1,"[{""name"": ""floor"", ""share"": 1.0, ""labels"": [0]}]"
2026_08_16/001,e2,v7,stress,v1,10.59,10.86,0.27,2.847,球M,321,1.0,,,,0.0,0.999,,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,10.91,11.29,0.38,3.104,球M,321,0.997,,,,0.001,0.86,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.997, ""labels"": [321]}, {""name"": ""球R"", ""share"": 0.001, ""labels"": [322]}, {""name"": ""香蕉"", ""share"": 0.001, ""labels"": [323]}]"
2026_08_16/001,e2,v7,stress,v1,11.4,11.94,0.54,3.057,球L,320,0.909,,,,0.075,0.917,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.909, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.068, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.023, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,12.59,15.9,3.3,3.175,球L,320,0.909,,,,0.095,0.873,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.909, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.086, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.005, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,16.18,18.34,2.17,3.164,球L,320,0.896,,,,0.098,0.825,,,1,1,1,球L,1,3,"[{""name"": ""球L"", ""share"": 0.896, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.088, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.015, ""labels"": [300]}]"
