rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_25/c1_2,c4,v9,,mass10,1,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.49,23.05,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.072,,0.989,,4.23
2026_08_25/c1_2,c4,v9,,mass10,2,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,24.21,29.81,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.101,,0.509,,4.27
2026_08_25/c1_2,c4,v9,,mass10,3,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,30.97,36.6,1,1,1,1,correct,球R,5.47,-0.92,3.14,0.578,0.39,0.451,0.939,6.39,correct_only,1,0,0,0,,correct,correct,correct,0.39,,0.578,,4.29
2026_08_25/c1_2,c4,v9,,mass10,4,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,37.76,43.41,1,1,1,0,correct,球M,5.57,-1.04,3.22,0.415,0.49,0.631,0.892,6.61,correct_only,1,0,0,0,,none,correct,correct,0.49,,0.415,,4.25
2026_08_25/c1_2,c4,v9,,mass10,5,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,44.57,50.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.926,,0.319,,4.25
2026_08_25/c1_2,c4,v9,,mass10,6,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,51.29,56.89,1,1,1,0,correct,球L,5.35,-1.04,3.05,0.45,0.874,0.311,0.823,6.39,correct_only,1,0,0,0,,none,correct,correct,0.874,,0.45,,4.24
2026_08_25/c1_2,c4,v9,,mass10,7,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,58.05,63.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.718,,0.371,,4.26
2026_08_25/c1_2,c4,v9,,mass10,8,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.56,79.14,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.109,,0.749,,4.26
2026_08_25/c1_2,c4,v9,,mass10,9,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.3,85.88,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.181,,0.503,,4.26
2026_08_25/c1_2,c4,v9,,mass10,10,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,87.04,92.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.139,,0.57,,4.27
2026_08_25/c1_2,c4,v9,,mass10,11,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.86,99.7,1,1,1,0,correct,球L,6.01,0.54,3.47,0.413,0.847,0.643,0.813,5.47,correct_only,1,0,0,0,,none,correct,correct,0.847,,0.413,,4.22
2026_08_25/c1_2,c4,v9,,mass10,12,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,100.86,106.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.781,,0.313,,4.25
2026_08_25/c1_2,c4,v9,,mass10,13,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,107.82,113.64,1,1,1,1,correct,球R,5.22,-1.23,2.7,0.54,0.452,0.549,0.924,6.45,correct_only,1,0,0,0,,correct,correct,correct,0.452,,0.54,,4.26
2026_08_25/c1_2,c4,v9,,mass10,14,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,114.8,120.64,2,2,1,0,correct,球M,1.9,0.76,-0.64,0.391,0.541,0.704,0.874,1.14,correct_only,1,0,0,0,,none,correct,correct,0.62,,0.391,,4.26
2026_08_25/c1_2,c4,v9,,mass10,15,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,121.8,127.64,2,2,1,1,correct,球R,4.41,3.98,1.87,0.604,0.242,0.405,0.964,0.43,correct_only,1,0,0,0,,correct,correct,correct,0.739,,0.604,,4.26
2026_08_25/c1_3,c4,v9,,mass10,1,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,14.34,24.1,9,9,4,4,correct,球L,1.5,0.5,1.0,0.606,0.592,0.4,0.884,1.0,correct_only,1,0,0,0,,correct,correct,correct,0.604,,1.0,,3.72
2026_08_25/c1_3,c4,v9,,mass10,2,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,3,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,4,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,23.56,37.75,6,6,4,1,correct,球M,1.5,0.5,1.0,0.541,0.342,0.398,0.931,1.0,correct_only,1,0,0,0,,correct,correct,correct,1.146,0.634,0.541,0.423,3.74
2026_08_25/c1_3,c4,v9,,mass10,5,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,23.56,37.75,6,6,4,1,correct,球M,1.5,0.5,1.0,0.541,0.342,0.398,0.931,1.0,correct_only,1,0,0,0,,correct,correct,correct,1.146,0.634,0.541,0.423,3.74
2026_08_25/c1_3,c4,v9,,mass10,6,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,37.12,42.82,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.983,,0.37,,3.73
2026_08_25/c1_3,c4,v9,,mass10,7,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,8,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,9,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,10,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,42.07,49.13,1,1,1,0,correct,球M,6.75,0.5,6.25,0.498,0.363,0.416,0.92,6.25,correct_only,1,0,0,0,,none,correct,correct,0.363,,0.498,,3.73
2026_08_25/c1_3,c4,v9,,mass10,11,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,50.78,57.93,1,1,1,0,correct,球L,6.85,0.5,6.35,0.478,0.938,0.512,0.767,6.35,correct_only,1,0,0,0,,none,correct,correct,0.938,,0.478,,3.71
2026_08_25/c1_3,c4,v9,,mass10,12,球M,ball(3cm),0.77,<1.0°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,mass10,13,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.37,63.87,1,1,1,0,correct,球R,6.2,0.5,5.7,0.466,0.991,0.628,0.747,5.7,correct_only,1,0,0,0,,none,correct,correct,0.991,,0.466,,3.73
2026_08_25/c1_3,c4,v9,,mass10,14,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,107.32,114.07,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.268,,0.246,3.72
2026_08_25/c1_3,c4,v9,,mass10,15,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.1,125.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.122,,0.333,,3.72
2026_08_25/u3,u3,v9,walking,mass10,1,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,17.8,23.36,4,4,2,2,correct,球L,3.35,2.8,1.09,0.787,0.307,0.121,0.913,0.55,correct_only,1,0,0,0,,correct,correct,correct,0.307,,0.984,,2.8
2026_08_25/u3,u3,v9,walking,mass10,2,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,24.52,30.12,4,4,3,3,wrong,球L,1.81,1.26,-0.49,0.881,0.69,0.02,0.838,0.55,mixed,1,1,1,0,球L,wrong,wrong,wrong,0.312,0.69,0.827,0.894,2.82
2026_08_25/u3,u3,v9,walking,mass10,3,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,31.28,36.91,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.049,0.133,0.411,0.784,2.27
2026_08_25/u3,u3,v9,walking,mass10,4,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,miss,1,38.07,43.72,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.168,0.008,0.687,1.0,2.84
2026_08_25/u3,u3,v9,walking,mass10,5,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,44.88,50.44,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.107,0.145,0.741,0.35,2.54
2026_08_25/u3,u3,v9,walking,mass10,6,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,51.6,57.2,3,2,1,1,correct,球L,4.61,3.66,2.31,0.749,0.235,0.179,0.935,0.95,correct_only,1,0,0,0,,correct,correct,correct,0.235,,0.984,,2.92
2026_08_25/u3,u3,v9,walking,mass10,7,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,58.36,63.96,7,7,6,3,correct,球M,0.55,0.25,-1.75,0.504,1.16,0.142,0.623,0.3,mixed,1,1,1,1,球L,correct,correct,correct,1.16,0.487,0.862,0.568,2.63
2026_08_25/u3,u3,v9,walking,mass10,8,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,72.22,77.8,7,7,3,2,correct,球R,2.04,1.49,-0.24,0.757,0.291,0.096,0.884,0.55,correct_only,1,0,0,0,,correct,wrong,correct,0.515,0.108,0.757,0.866,2.49
2026_08_25/u3,u3,v9,walking,mass10,9,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,78.96,84.54,7,7,4,4,wrong,球M,1.15,0.9,-1.13,0.739,0.487,0.076,0.853,0.25,mixed,1,1,1,0,球M,wrong,wrong,correct,0.809,0.487,0.952,0.739,2.71
2026_08_25/u3,u3,v9,walking,mass10,10,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,85.7,91.35,4,4,2,2,correct,球R,2.27,1.67,-0.08,0.828,0.474,0.036,0.868,0.6,correct_only,1,0,0,0,,correct,correct,correct,0.474,0.0,0.828,1.0,2.6
2026_08_25/u3,u3,v9,walking,mass10,11,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,92.51,98.36,4,4,3,3,correct,球L,0.96,0.47,-1.59,0.971,0.484,0.01,0.801,0.49,correct_only,1,0,0,0,,correct,correct,correct,0.612,,0.971,,2.48
2026_08_25/u3,u3,v9,walking,mass10,12,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,99.52,105.31,4,4,2,2,correct,球M,5.22,4.03,2.73,0.863,0.534,0.049,0.814,1.19,correct_only,1,0,0,0,,correct,correct,correct,0.71,,0.927,,2.46
2026_08_25/u3,u3,v9,walking,mass10,13,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,miss,1,106.47,112.29,4,4,3,2,correct,球R,0.98,0.71,-1.54,0.782,0.58,0.09,0.777,0.27,mixed,1,1,0,1,球M,correct,correct,wrong,0.58,0.812,0.782,0.838,2.71
2026_08_25/u3,u3,v9,walking,mass10,14,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,113.45,119.32,3,3,1,1,correct,球L,5.62,4.16,3.05,0.857,0.356,0.067,0.914,1.46,correct_only,1,0,0,0,,correct,correct,correct,0.356,,0.857,,3.1
2026_08_25/u3,u3,v9,walking,mass10,15,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,120.48,126.33,7,7,7,7,correct,球M,1.15,0.61,-1.4,0.614,0.968,0.106,0.649,0.54,correct_only,1,0,0,0,,correct,correct,correct,0.968,,0.936,,1.97
